StopAbbr,Route_EOL_existing,Route_EOL_bnr,_merge,Unchanged
905246,['19_East Lake Stn'],,left_only,FALSE
905247,"['103_Chamblee Stn', '25_Brookhaven Stn']",['132_Chamblee Stn'],both,FALSE
905248,"['25_Medical Center Stn', '825_Brookhaven Stn']","['125_Dunwoody Stn', '25_Lenox Stn']",both,FALSE
905249,['25_Brookhaven Stn'],['25_Lenox Stn'],both,FALSE
905250,['25_Brookhaven Stn'],['25_Lenox Stn'],both,FALSE
905251,['25_Brookhaven Stn'],['25_Lenox Stn'],both,FALSE
905252,['39_Lindbergh Ctr Stn'],['39_Lindbergh Ctr Stn'],both,TRUE
905253,['39_Doraville Stn'],['39_Doraville Stn'],both,TRUE
905255,['39_Lindbergh Ctr Stn'],['39_Lindbergh Ctr Stn'],both,TRUE
905257,['39_Doraville Stn'],['39_Doraville Stn'],both,TRUE
905258,['39_Lindbergh Ctr Stn'],['39_Lindbergh Ctr Stn'],both,TRUE
905259,['47_Chamblee Stn'],['46_Century Center'],both,FALSE
905260,['39_Doraville Stn'],['39_Doraville Stn'],both,TRUE
905261,['39_Lindbergh Ctr Stn'],['39_Lindbergh Ctr Stn'],both,TRUE
905262,['104_Doraville Stn'],['104_Doraville Stn'],both,TRUE
905263,['124_Lawrenceville Hwy'],['121L_Kensington Stn'],both,FALSE
905264,['104_Doraville Stn'],['104_Doraville Stn'],both,TRUE
905265,['104_Clark Dr'],,left_only,FALSE
905266,['124_Lawrenceville Hwy'],['121L_Kensington Stn'],both,FALSE
905269,['73_Westpark Ind Pk'],,left_only,FALSE
905272,['73_Atl Gateway Pk'],['73_Boat Rock Rd/Reynolds Rd SW'],both,FALSE
905275,['75_Avondale Stn'],,left_only,FALSE
905276,['75_Tuckersone Pkwy'],,left_only,FALSE
905277,['75_Tuckersone Pkwy'],,left_only,FALSE
905278,['75_Tuckersone Pkwy'],,left_only,FALSE
905289,['5_Dunwoody Stn'],['5_Dunwoody Stn'],both,TRUE
905292,['133_Doraville Stn'],,left_only,FALSE
905293,['133_Northlake Mall'],,left_only,FALSE
905301,['126_Northlake Mall'],['125_Kensington Stn'],both,FALSE
905302,['126_Northlake Mall'],,left_only,FALSE
905303,['110_Brookhaven Stn'],['25_Chamblee Stn'],both,FALSE
905304,['110_Brookhaven Stn'],['25_Chamblee Stn'],both,FALSE
905305,['110_Brookhaven Stn'],['25_Chamblee Stn'],both,FALSE
905306,['110_Arts Center Stn'],['25_Lenox Stn'],both,FALSE
905307,['47_Brookhaven Stn'],['46_Brookhaven Stn'],both,FALSE
905308,['47_Chamblee Stn'],['48_Brookhaven Stn'],both,FALSE
905309,['47_Chamblee Stn'],['48_Brookhaven Stn'],both,FALSE
905310,['47_Chamblee Stn'],['48_Brookhaven Stn'],both,FALSE
905311,['25_Doraville Stn'],['87_Doraville Stn'],both,FALSE
905314,['19_Chamblee Stn'],['48_Brookhaven Stn'],both,FALSE
905315,['19_Chamblee Stn'],['48_Brookhaven Stn'],both,FALSE
905316,['19_East Lake Stn'],['48_Shallowford Road'],both,FALSE
905317,['19_East Lake Stn'],['48_Shallowford Road'],both,FALSE
905318,['19_East Lake Stn'],['48_Shallowford Road'],both,FALSE
905319,['25_Doraville Stn'],['25_Chamblee Stn'],both,FALSE
905320,['124_Doraville Stn'],['121L_Doraville Stn'],both,FALSE
905321,['124_Doraville Stn'],['121L_Doraville Stn'],both,FALSE
905322,['124_Lawrenceville Hwy'],['121L_Kensington Stn'],both,FALSE
905323,['124_Lawrenceville Hwy'],['121L_Kensington Stn'],both,FALSE
905324,['124_Doraville Stn'],['121L_Doraville Stn'],both,FALSE
905325,['124_Lawrenceville Hwy'],['121L_Kensington Stn'],both,FALSE
905326,['124_Doraville Stn'],['121L_Doraville Stn'],both,FALSE
905327,['19_Chamblee Stn'],,left_only,FALSE
905328,['19_Chamblee Stn'],,left_only,FALSE
905329,['19_Chamblee Stn'],,left_only,FALSE
905331,['8_Brookhaven Stn'],['17_Lenox Stn'],both,FALSE
905338,['124_Lawrenceville Hwy'],['121L_Kensington Stn'],both,FALSE
905349,['47_Chamblee Stn'],['125_Dunwoody Stn'],both,FALSE
905350,['47_Chamblee Stn'],['125_Dunwoody Stn'],both,FALSE
905351,['47_Chamblee Stn'],['125_Dunwoody Stn'],both,FALSE
905352,['126_Chamblee Stn'],['125_Dunwoody Stn'],both,FALSE
905353,"['126_Chamblee Stn', '47_Chamblee Stn']",['125_Dunwoody Stn'],both,FALSE
905356,['47_Chamblee Stn'],['125_Dunwoody Stn'],both,FALSE
905357,['19_Chamblee Stn'],,left_only,FALSE
905358,['19_Chamblee Stn'],,left_only,FALSE
905359,['19_Chamblee Stn'],,left_only,FALSE
905360,['19_Chamblee Stn'],['48_Brookhaven Stn'],both,FALSE
905361,['25_Brookhaven Stn'],['132_Chamblee Stn'],both,FALSE
905361,['25_Brookhaven Stn'],['132_Chamblee Stn'],both,FALSE
905363,['25_Brookhaven Stn'],,left_only,FALSE
905369,['126_Northlake Mall'],['125_Kensington Stn'],both,FALSE
905370,['126_Northlake Mall'],['125_Kensington Stn'],both,FALSE
905371,['124_Doraville Stn'],['121L_Doraville Stn'],both,FALSE
905372,['39_Doraville Stn'],['39_Doraville Stn'],both,TRUE
905373,['39_Lindbergh Ctr Stn'],['39_Lindbergh Ctr Stn'],both,TRUE
905374,['39_Doraville Stn'],['39_Doraville Stn'],both,TRUE
905375,['124_Doraville Stn'],['121L_Doraville Stn'],both,FALSE
905376,['104_Doraville Stn'],['104_Doraville Stn'],both,TRUE
905377,['104_Clark Dr'],,left_only,FALSE
905378,['104_Clark Dr'],,left_only,FALSE
905379,['124_Lawrenceville Hwy'],['121L_Kensington Stn'],both,FALSE
905383,['132_Mt Vernon Rd'],,left_only,FALSE
905384,['19_Chamblee Stn'],['48_Brookhaven Stn'],both,FALSE
905385,['19_Chamblee Stn'],['48_Brookhaven Stn'],both,FALSE
905386,['19_Chamblee Stn'],['48_Brookhaven Stn'],both,FALSE
905387,['19_Chamblee Stn'],['48_Brookhaven Stn'],both,FALSE
905395,['825_Chamblee Stn'],['125_Kensington Stn'],both,FALSE
905398,"['25_Medical Center Stn', '825_Brookhaven Stn']","['125_Dunwoody Stn', '25_Lenox Stn']",both,FALSE
905399,['133_Northlake Mall'],,left_only,FALSE
905400,['121_N Royal Atl Dr'],['122_Avondale Stn'],both,FALSE
905401,"['121_Kensington Stn', '121_N Royal Atl Dr']",['122_Avondale Stn'],both,FALSE
905403,"['126_Chamblee Stn', '47_Chamblee Stn']",['125_Dunwoody Stn'],both,FALSE
905404,"['126_Chamblee Stn', '47_Chamblee Stn']","['125_Dunwoody Stn', '125_Kensington Stn']",both,FALSE
905405,"['126_Chamblee Stn', '47_Chamblee Stn']",,left_only,FALSE
905406,['126_Chamblee Stn'],,left_only,FALSE
905408,['5_Lindbergh Ctr Stn'],['5_Lindbergh Ctr Stn'],both,TRUE
905409,['5_Lindbergh Ctr Stn'],"['5_Dunwoody Stn', '5_Lindbergh Ctr Stn']",both,FALSE
905410,['5_Lindbergh Ctr Stn'],['5_Lindbergh Ctr Stn'],both,TRUE
905411,['5_Dunwoody Stn'],['5_Dunwoody Stn'],both,TRUE
905412,['5_Dunwoody Stn'],['5_Dunwoody Stn'],both,TRUE
905413,['5_Dunwoody Stn'],['5_Dunwoody Stn'],both,TRUE
905417,['132_Mt Vernon Rd'],,left_only,FALSE
905418,['133_Doraville Stn'],,left_only,FALSE
905419,['133_Doraville Stn'],,left_only,FALSE
905421,['110_Arts Center Stn'],['25_Lenox Stn'],both,FALSE
905422,['110_Arts Center Stn'],['110_Arts Center Stn'],both,TRUE
905425,['133_Northlake Mall'],,left_only,FALSE
905426,['110_Arts Center Stn'],['25_Lenox Stn'],both,FALSE
905428,['27_Lenox Stn'],,left_only,FALSE
905429,['5_Dunwoody Stn'],['5_Dunwoody Stn'],both,TRUE
905430,['867_HE Holmes Stn'],,left_only,FALSE
905432,['36_Midtown Stn'],,left_only,FALSE
905433,['36_Decatur Stn'],,left_only,FALSE
905434,['36_Midtown Stn'],,left_only,FALSE
905435,['36_Midtown Stn'],,left_only,FALSE
905436,['36_Midtown Stn'],"['15_Lindbergh Ctr Stn', '15_South Park Blvd']",both,FALSE
905437,['36_Midtown Stn'],['15_Lindbergh Ctr Stn'],both,FALSE
905443,['856_HE Holmes Stn'],,left_only,FALSE
905444,['856_HE Holmes Stn'],,left_only,FALSE
905445,['121_Kensington Stn'],,left_only,FALSE
905447,['12_Cumberland TC'],['12_Midtown Stn'],both,FALSE
905457,['47_Brookhaven Stn'],['46_Brookhaven Stn'],both,FALSE
905463,['39_Lindbergh Ctr Stn'],['39_Lindbergh Ctr Stn'],both,TRUE
905465,['39_Lindbergh Ctr Stn'],['39_Lindbergh Ctr Stn'],both,TRUE
905466,['47_Brookhaven Stn'],['46_Brookhaven Stn'],both,FALSE
905471,['25_Brookhaven Stn'],['25_Lenox Stn'],both,FALSE
905472,['25_Brookhaven Stn'],['25_Lenox Stn'],both,FALSE
905474,"['126_Brookhaven Stn', '47_Northlake Mall']","['125_Kensington Stn', '48_Brookhaven Stn']",both,FALSE
905475,['126_Chamblee Stn'],,left_only,FALSE
905478,['110_Arts Center Stn'],,left_only,FALSE
905482,['103_Chamblee Stn'],['87_Doraville Stn'],both,FALSE
905483,['103_Winters Chapel Rd'],['87_North Springs Stn'],both,FALSE
905484,['103_Winters Chapel Rd'],['87_North Springs Stn'],both,FALSE
905485,['103_Chamblee Stn'],['87_Doraville Stn'],both,FALSE
905491,['856_HE Holmes Stn'],,left_only,FALSE
905492,['856_HE Holmes Stn'],,left_only,FALSE
905493,['856_HE Holmes Stn'],,left_only,FALSE
905495,"['850_HE Holmes Stn', '856_HE Holmes Stn']",['154_HE Holmes Stn'],both,FALSE
905499,['867_HE Holmes Stn'],,left_only,FALSE
905500,['867_HE Holmes Stn'],,left_only,FALSE
905501,['867_Sewanee Ave'],,left_only,FALSE
905502,['867_Sewanee Ave'],,left_only,FALSE
905503,['867_Sewanee Ave'],,left_only,FALSE
905505,['36_Midtown Stn'],,left_only,FALSE
905508,"['104_Northlake Mall', '124_Lindbergh Ctr Stn', '133_Clark Dr', '25_Brookhaven Stn', '39_Lawrenceville Hwy']","['104_Doraville Stn', '104_Peeler Rd', '121L_Doraville Stn', '121L_Kensington Stn', '39_Doraville Stn', '39_Lindbergh Ctr Stn', '87_Doraville Stn', '87_North Springs Stn']",both,FALSE
905509,['25_Brookhaven Stn'],['25_Lenox Stn'],both,FALSE
905514,"['126_East Lake Stn', '19_Brookhaven Stn', '47_Northlake Mall']","['125_Dunwoody Stn', '125_Kensington Stn']",both,FALSE
905515,"['103_Mt Vernon Rd', '132_Winters Chapel Rd', '825_Medical Center Stn']",,left_only,FALSE
905516,['121_Kensington Stn'],,left_only,FALSE
905517,['121_Kensington Stn'],,left_only,FALSE
905521,['12_Cumberland TC'],['12_Midtown Stn'],both,FALSE
905522,['126_Northlake Mall'],['125_Kensington Stn'],both,FALSE
905523,['5_Dunwoody Stn'],['5_Dunwoody Stn'],both,TRUE
905524,['5_Dunwoody Stn'],['5_Dunwoody Stn'],both,TRUE
905526,['5_Lindbergh Ctr Stn'],['5_Lindbergh Ctr Stn'],both,TRUE
905528,['5_Dunwoody Stn'],['5_Dunwoody Stn'],both,TRUE
905529,['5_Dunwoody Stn'],['5_Dunwoody Stn'],both,TRUE
905530,['133_Northlake Mall'],,left_only,FALSE
905535,['39_Lindbergh Ctr Stn'],['39_Lindbergh Ctr Stn'],both,TRUE
905538,['126_Chamblee Stn'],,left_only,FALSE
905539,['126_Chamblee Stn'],,left_only,FALSE
905540,['39_Lindbergh Ctr Stn'],['39_Lindbergh Ctr Stn'],both,TRUE
905541,['126_Chamblee Stn'],,left_only,FALSE
905542,['126_Northlake Mall'],['125_Kensington Stn'],both,FALSE
905543,"['126_Chamblee Stn', '47_Chamblee Stn']",['125_Dunwoody Stn'],both,FALSE
905544,['126_Chamblee Stn'],['125_Dunwoody Stn'],both,FALSE
905552,['36_Decatur Stn'],,left_only,FALSE
905553,['36_Midtown Stn'],['15_Lindbergh Ctr Stn'],both,FALSE
905554,['117_Avondale Stn'],['127_Emory Decatur Hosp'],both,FALSE
905555,['117_Avondale Stn'],['127_Emory Decatur Hosp'],both,FALSE
905556,['117_Xpress P&R Lot'],['127_Vista Brook Dr'],both,FALSE
905557,['117_Avondale Stn'],['118_Avondale Stn'],both,FALSE
905558,['117_Avondale Stn'],['118_Avondale Stn'],both,FALSE
905559,['117_Avondale Stn'],['118_Avondale Stn'],both,FALSE
905561,['117_Xpress P&R Lot'],['127_Vista Brook Dr'],both,FALSE
905562,['36_Decatur Stn'],,left_only,FALSE
905563,['117_Xpress P&R Lot'],['118_Juliette Rd'],both,FALSE
905564,['117_Avondale Stn'],['118_Avondale Stn'],both,FALSE
905565,['117_Avondale Stn'],['118_Avondale Stn'],both,FALSE
905566,['125_Kensington Stn'],['125_Kensington Stn'],both,TRUE
905573,['47_Brookhaven Stn'],['46_Brookhaven Stn'],both,FALSE
905574,['47_Brookhaven Stn'],['46_Brookhaven Stn'],both,FALSE
905575,['47_Brookhaven Stn'],['46_Brookhaven Stn'],both,FALSE
905577,['5_Dunwoody Stn'],['5_Dunwoody Stn'],both,TRUE
905578,['5_Dunwoody Stn'],['5_Dunwoody Stn'],both,TRUE
905579,['5_Dunwoody Stn'],['5_Dunwoody Stn'],both,TRUE
905580,['5_Lindbergh Ctr Stn'],['5_Lindbergh Ctr Stn'],both,TRUE
905587,['25_Doraville Stn'],['25_Chamblee Stn'],both,FALSE
905588,['25_Doraville Stn'],['25_Chamblee Stn'],both,FALSE
905590,"['126_Brookhaven Stn', '47_Northlake Mall']",['125_Kensington Stn'],both,FALSE
905591,['126_Northlake Mall'],,left_only,FALSE
905592,['126_Northlake Mall'],,left_only,FALSE
905594,['47_Brookhaven Stn'],['125_Kensington Stn'],both,FALSE
905595,['47_Brookhaven Stn'],['125_Kensington Stn'],both,FALSE
905596,['103_Chamblee Stn'],,left_only,FALSE
905597,['103_Chamblee Stn'],['87_Doraville Stn'],both,FALSE
905598,['103_Winters Chapel Rd'],['87_North Springs Stn'],both,FALSE
905599,['103_Winters Chapel Rd'],['87_North Springs Stn'],both,FALSE
905600,['103_Winters Chapel Rd'],['87_North Springs Stn'],both,FALSE
905601,['103_Winters Chapel Rd'],,left_only,FALSE
905608,['126_Chamblee Stn'],,left_only,FALSE
905609,['126_Chamblee Stn'],,left_only,FALSE
905610,['126_Chamblee Stn'],,left_only,FALSE
905611,['120_Goldsmith P&R Lot'],['120_Juliette Rd'],both,FALSE
905613,['120_Avondale Stn'],['125_Dunwoody Stn'],both,FALSE
905613,['120_Avondale Stn'],['120_Decatur Stn'],both,FALSE
905620,['853_Skipper Dr'],['154_Skipper Dr'],both,FALSE
905624,['51_North Avenue Stn'],,left_only,FALSE
905625,"['50_North Avenue Stn', '853_West Lake Stn']",['2L_Candler Park Stn'],both,FALSE
905626,['5_Lindbergh Ctr Stn'],['5_Lindbergh Ctr Stn'],both,TRUE
905627,['5_Dunwoody Stn'],['5_Dunwoody Stn'],both,TRUE
905629,['5_Dunwoody Stn'],,left_only,FALSE
905631,['39_Doraville Stn'],['39_Doraville Stn'],both,TRUE
905632,['39_Doraville Stn'],['39_Doraville Stn'],both,TRUE
905633,['39_Doraville Stn'],['39_Doraville Stn'],both,TRUE
905634,['39_Doraville Stn'],['39_Doraville Stn'],both,TRUE
905635,['47_Brookhaven Stn'],['125_Kensington Stn'],both,FALSE
905640,['133_Northlake Mall'],['125_Kensington Stn'],both,FALSE
905641,['133_Northlake Mall'],,left_only,FALSE
905644,['5_Lindbergh Ctr Stn'],['5_Lindbergh Ctr Stn'],both,TRUE
905646,['5_Lindbergh Ctr Stn'],['5_Lindbergh Ctr Stn'],both,TRUE
905647,['5_Lindbergh Ctr Stn'],['5_Lindbergh Ctr Stn'],both,TRUE
905648,['110_Brookhaven Stn'],['110_Lenox Stn'],both,FALSE
905650,['126_Northlake Mall'],,left_only,FALSE
905651,"['126_Northlake Mall', '47_Brookhaven Stn']",,left_only,FALSE
905652,['126_Chamblee Stn'],['125_Dunwoody Stn'],both,FALSE
905653,['126_Chamblee Stn'],['125_Dunwoody Stn'],both,FALSE
905654,['126_Chamblee Stn'],['125_Dunwoody Stn'],both,FALSE
905662,['47_Brookhaven Stn'],['46_Brookhaven Stn'],both,FALSE
905666,['27_Arts Center Stn'],,left_only,FALSE
905667,"['50_UPS Distribution Ctr', '853_Skipper Dr']",['2L_UPS Distribution Ctr'],both,FALSE
905669,['117_Avondale Stn'],['127_Emory Decatur Hosp'],both,FALSE
905670,['117_Xpress P&R Lot'],,left_only,FALSE
905671,['117_Xpress P&R Lot'],['127_Vista Brook Dr'],both,FALSE
905675,"['117_Avondale Stn', '123_Decatur Stn']",['118_Juliette Rd'],both,FALSE
905675,"['117_Avondale Stn', '123_Decatur Stn']",['118_Avondale Stn'],both,FALSE
905676,['120_Goldsmith P&R Lot'],['120_Juliette Rd'],both,FALSE
905677,['120_Goldsmith P&R Lot'],['120_Juliette Rd'],both,FALSE
905679,['120_Avondale Stn'],['120_Decatur Stn'],both,FALSE
905682,['12_Midtown Stn'],['12_Cumberland TC'],both,FALSE
905683,['12_Cumberland TC'],['12_Midtown Stn'],both,FALSE
905684,['12_Midtown Stn'],['12_Cumberland TC'],both,FALSE
905690,['47_Chamblee Stn'],['46_Century Center'],both,FALSE
905691,['47_Chamblee Stn'],['46_Century Center'],both,FALSE
905692,['47_Chamblee Stn'],['46_Century Center'],both,FALSE
905693,['47_Chamblee Stn'],['46_Century Center'],both,FALSE
905696,['39_Doraville Stn'],['39_Doraville Stn'],both,TRUE
905697,"['110_Avondale Stn', '25_Doraville Stn', '47_Chamblee Stn', '8_Arts Center Stn']",,left_only,FALSE
905707,['47_Chamblee Stn'],['125_Dunwoody Stn'],both,FALSE
905708,['825_Medical Center Stn'],['125_Dunwoody Stn'],both,FALSE
905709,['825_Medical Center Stn'],"['125_Dunwoody Stn', '132_Mt Vernon Rd', '25_Lenox Stn']",both,FALSE
905711,['133_Northlake Mall'],,left_only,FALSE
905712,['8_Brookhaven Stn'],['17_Lenox Stn'],both,FALSE
905714,['8_Brookhaven Stn'],['17_Avondale Stn'],both,FALSE
905715,['8_Avondale Stn'],"['17_Avondale Stn', '17_Lenox Stn']",both,FALSE
905716,['103_Winters Chapel Rd'],,left_only,FALSE
905720,['132_Mt Vernon Rd'],['132_Mt Vernon Rd'],both,TRUE
905721,['132_Chamblee Stn'],['132_Chamblee Stn'],both,TRUE
905722,['132_Chamblee Stn'],['132_Chamblee Stn'],both,TRUE
905723,"['103_Chamblee Stn', '132_Chamblee Stn']","['132_Chamblee Stn', '87_Doraville Stn']",both,FALSE
905725,['19_Chamblee Stn'],,left_only,FALSE
905729,['853_West Lake Stn'],['154_HE Holmes Stn'],both,FALSE
905738,"['50_West Lake Stn', '853_North Avenue Stn']",['2L_Candler Park Stn'],both,FALSE
905739,"['50_West Lake Stn', '853_North Avenue Stn']",['2L_Candler Park Stn'],both,FALSE
905740,"['50_West Lake Stn', '853_North Avenue Stn']",['2L_Candler Park Stn'],both,FALSE
905741,"['123_Decatur Stn', '123_N DeKalb Mall']",['127_Vista Brook Dr'],both,FALSE
905743,['5_Lindbergh Ctr Stn'],['5_Lindbergh Ctr Stn'],both,TRUE
905744,['5_Lindbergh Ctr Stn'],['5_Lindbergh Ctr Stn'],both,TRUE
905746,['5_Lindbergh Ctr Stn'],"['5_Dunwoody Stn', '5_Lindbergh Ctr Stn']",both,FALSE
905747,['39_Doraville Stn'],['39_Doraville Stn'],both,TRUE
905748,['39_Lindbergh Ctr Stn'],['39_Lindbergh Ctr Stn'],both,TRUE
905753,['185_North Springs Stn'],,left_only,FALSE
905755,['133_Northlake Mall'],,left_only,FALSE
905756,['133_Northlake Mall'],,left_only,FALSE
905760,['5_Lindbergh Ctr Stn'],['5_Lindbergh Ctr Stn'],both,TRUE
905762,['5_Lindbergh Ctr Stn'],['5_Lindbergh Ctr Stn'],both,TRUE
905763,['5_Lindbergh Ctr Stn'],['5_Lindbergh Ctr Stn'],both,TRUE
905764,['110_Brookhaven Stn'],['110_Lenox Stn'],both,FALSE
905765,['110_Arts Center Stn'],['110_Arts Center Stn'],both,TRUE
905777,['126_Chamblee Stn'],['125_Dunwoody Stn'],both,FALSE
905778,['126_Northlake Mall'],['125_Kensington Stn'],both,FALSE
905779,['126_Northlake Mall'],['125_Kensington Stn'],both,FALSE
905780,"['126_Chamblee Stn', '126_Northlake Mall']",,left_only,FALSE
905781,"['126_Chamblee Stn', '126_Northlake Mall']",,left_only,FALSE
905782,['124_Lawrenceville Hwy'],['121L_Kensington Stn'],both,FALSE
905783,['124_Lawrenceville Hwy'],['121L_Kensington Stn'],both,FALSE
905784,['8_Avondale Stn'],,left_only,FALSE
905786,['123_N DeKalb Mall'],,left_only,FALSE
905789,"['123_Decatur Stn', '36_Decatur Stn']","['118_Avondale Stn', '122_Avondale Stn']",both,FALSE
905790,"['123_Decatur Stn', '36_Decatur Stn']","['118_Avondale Stn', '122_Avondale Stn']",both,FALSE
905791,"['123_Decatur Stn', '36_Decatur Stn']","['118_Avondale Stn', '122_Avondale Stn']",both,FALSE
905792,['121_N Royal Atl Dr'],['121_Greer Cir'],both,FALSE
905792,['121_N Royal Atl Dr'],['121L_Doraville Stn'],both,FALSE
905793,"['121_Kensington Stn', '221_Kensington Stn']","['121L_Kensington Stn', '121_Kensington Stn']",both,FALSE
905794,['117_Xpress P&R Lot'],['118_Juliette Rd'],both,FALSE
905795,['117_Xpress P&R Lot'],['118_Juliette Rd'],both,FALSE
905796,['125_Briarcliff/Randolph'],['125_Dunwoody Stn'],both,FALSE
905797,['125_Briarcliff/Randolph'],['125_Dunwoody Stn'],both,FALSE
905799,['125_Kensington Stn'],['125_Kensington Stn'],both,TRUE
905800,['117_Xpress P&R Lot'],['118_Juliette Rd'],both,FALSE
905801,['125_Kensington Stn'],['125_Kensington Stn'],both,TRUE
905805,['47_Chamblee Stn'],['46_Century Center'],both,FALSE
905806,['47_Chamblee Stn'],['46_Century Center'],both,FALSE
905812,['5_Lindbergh Ctr Stn'],['5_Lindbergh Ctr Stn'],both,TRUE
905814,['5_Lindbergh Ctr Stn'],['5_Lindbergh Ctr Stn'],both,TRUE
905815,['5_Lindbergh Ctr Stn'],['5_Lindbergh Ctr Stn'],both,TRUE
905820,['39_Doraville Stn'],['39_Doraville Stn'],both,TRUE
905825,['825_Medical Center Stn'],['125_Dunwoody Stn'],both,FALSE
905827,['825_Medical Center Stn'],['125_Dunwoody Stn'],both,FALSE
905828,['133_Northlake Mall'],,left_only,FALSE
905829,['39_Lindbergh Ctr Stn'],['39_Lindbergh Ctr Stn'],both,TRUE
905830,['39_Lindbergh Ctr Stn'],['39_Lindbergh Ctr Stn'],both,TRUE
905832,['8_Brookhaven Stn'],,left_only,FALSE
905833,['8_Brookhaven Stn'],['17_Lenox Stn'],both,FALSE
905834,['103_Chamblee Stn'],,left_only,FALSE
905836,['103_Chamblee Stn'],['87_Doraville Stn'],both,FALSE
905837,"['103_Mt Vernon Rd', '132_Winters Chapel Rd']","['132_Mt Vernon Rd', '87_North Springs Stn']",both,FALSE
905838,['132_Mt Vernon Rd'],['132_Mt Vernon Rd'],both,TRUE
905839,['132_Chamblee Stn'],,left_only,FALSE
905840,['103_Winters Chapel Rd'],,left_only,FALSE
905842,['19_East Lake Stn'],"['48_Brookhaven Stn', '48_Shallowford Road']",both,FALSE
905848,['117_Xpress P&R Lot'],['118_Juliette Rd'],both,FALSE
905855,['73_Atl Gateway Pk'],"['156_Boulder Park Dr', '73_Boat Rock Rd/Reynolds Rd SW']",both,FALSE
905856,"['73_Atl Gateway Pk', '856_HE Holmes Stn']",['73_Boat Rock Rd/Reynolds Rd SW'],both,FALSE
905859,['50_North Avenue Stn'],['2L_Candler Park Stn'],both,FALSE
905860,['50_North Avenue Stn'],['2L_Candler Park Stn'],both,FALSE
905861,['50_North Avenue Stn'],['2L_Candler Park Stn'],both,FALSE
905863,['5_Lindbergh Ctr Stn'],['5_Lindbergh Ctr Stn'],both,TRUE
905864,['5_Lindbergh Ctr Stn'],['5_Lindbergh Ctr Stn'],both,TRUE
905865,['39_Doraville Stn'],['39_Doraville Stn'],both,TRUE
905866,['39_Doraville Stn'],['39_Doraville Stn'],both,TRUE
905867,['39_Doraville Stn'],['39_Doraville Stn'],both,TRUE
905869,['5_Lindbergh Ctr Stn'],['5_Lindbergh Ctr Stn'],both,TRUE
905870,['5_Dunwoody Stn'],['5_Dunwoody Stn'],both,TRUE
905871,['5_Dunwoody Stn'],['5_Dunwoody Stn'],both,TRUE
905873,['39_Lindbergh Ctr Stn'],['39_Lindbergh Ctr Stn'],both,TRUE
905874,['39_Doraville Stn'],['39_Doraville Stn'],both,TRUE
905875,['39_Doraville Stn'],['39_Doraville Stn'],both,TRUE
905876,['39_Lindbergh Ctr Stn'],['39_Lindbergh Ctr Stn'],both,TRUE
